device_os,amt,trans_num,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
other,151.43,TRANS_752138,F,New York,Lawyer,Apparel,Middle Age,1,101,973828.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,243.01,TRANS_240190,F,Chicago,,Apparel,Young Adult,1,101,7715956.0,0.7818314824680298,0.6234898018587336,0.0,1.0
X11,16.16,TRANS_401074,M,Houston,Engineer,Travel,Young Adult,1,101,244109.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,11.56,TRANS_357924,M,Test City,Teacher,Groceries,Middle Age,6,101,74830.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
other,67.62,TRANS_640228,F,Houston,Teacher,Groceries,Adult,1,101,283594.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Windows,256.67,TRANS_993701,M,Phoenix,Doctor,Travel,Young Adult,1,101,409576.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,167.44,TRANS_403782,F,Test City,Lawyer,Electronics,Middle Age,2,101,648316.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,199.22,TRANS_786326,M,Phoenix,Nurse,Apparel,Young Adult,1,101,5742042.0,0.43388373911755823,-0.900968867902419,0.0,1.0
other,282.91,TRANS_187647,M,Chicago,Clerk,Electronics,Adult,1,101,2974946.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,310.18,TRANS_111676,F,Chicago,Lawyer,Electronics,Young Adult,1,101,13639548.0,0.0,1.0,-1.0,-1.8369701987210297e-16
Linux,285.97,TRANS_270068,M,Test City,Doctor,Entertainment,Middle Age,1,101,69406.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,138.01,TRANS_768700,M,Test City,Engineer,Electronics,Young Adult,4,101,222982.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
X11,40.07,TRANS_359388,M,Test City,Engineer,Electronics,Middle Age,2,101,242060.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
macOS,23.63,TRANS_894851,F,Test City,Clerk,Electronics,Middle Age,1,101,131757.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,105.54,TRANS_365766,M,Test City,Engineer,Apparel,Adult,3,101,43888.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,218.36,TRANS_302718,M,Test City,Clerk,Electronics,Adult,1,101,80791.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,94.13,TRANS_222728,M,New York,Teacher,Apparel,Young Adult,1,94,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
other,449.02,TRANS_928213,M,Test City,Doctor,Groceries,Adult,1,101,798.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Windows,221.7,TRANS_167769,F,New York,Artist,Entertainment,Middle Age,1,101,2213033.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
other,117.36,TRANS_289049,F,Test City,Teacher,Groceries,Middle Age,5,101,172030.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,173.44,TRANS_649334,M,New York,Artist,Entertainment,Young Adult,1,101,3650442.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,48.7,TRANS_761442,M,Test City,Lawyer,Entertainment,Young Adult,1,101,14025.0,0.0,1.0,0.0,1.0
,438.45,TRANS_531924,M,Phoenix,Lawyer,Groceries,Young Adult,1,101,2332915.0,0.0,1.0,0.0,1.0
,270.35,TRANS_510589,F,Test City,Clerk,Groceries,Adult,1,101,209274.0,0.7818314824680298,0.6234898018587336,0.0,1.0
other,160.7,TRANS_877479,F,Phoenix,Doctor,Groceries,Middle Age,1,101,1601707.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,466.4,TRANS_239653,M,Test City,Teacher,Travel,Adult,1,101,220660.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Linux,312.31,TRANS_666065,M,Houston,Engineer,Travel,Young Adult,1,101,3753086.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,163.26,TRANS_890451,M,Test City,Doctor,Travel,Adult,1,101,83117.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,16.48,TRANS_392929,M,Test City,Clerk,Groceries,Middle Age,2,101,15428.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,199.69,TRANS_341656,M,Houston,Teacher,Electronics,Young Adult,1,101,4007267.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
macOS,58.35,TRANS_124226,M,New York,Artist,Apparel,Middle Age,1,101,2671820.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,233.49,TRANS_555320,M,Test City,Lawyer,Travel,Middle Age,2,101,44392.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,482.71,TRANS_837306,F,Test City,Engineer,Groceries,Middle Age,3,101,238578.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Linux,344.51,TRANS_182238,M,Chicago,Doctor,Entertainment,Adult,1,101,2215357.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,113.5,TRANS_363427,F,Test City,Teacher,Apparel,Middle Age,1,101,31226.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,495.82,TRANS_479001,M,Phoenix,Engineer,Travel,Adult,1,101,1551751.0,0.0,1.0,1.0,6.123233995736766e-17
,274.68,TRANS_797243,F,Test City,Lawyer,Travel,Young Adult,3,101,31641.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,400.38,TRANS_813556,F,Houston,Artist,Electronics,Middle Age,1,101,15844321.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Linux,154.26,TRANS_593420,M,Test City,Teacher,,Young Adult,3,101,288343.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Linux,216.68,TRANS_452975,M,Test City,Engineer,Electronics,Adult,3,101,619762.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,335.25,TRANS_907680,M,Test City,Engineer,Apparel,Middle Age,1,101,31007.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,413.93,TRANS_885939,F,Houston,Artist,Groceries,Adult,1,101,2759426.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,108.69,TRANS_936599,F,Houston,Doctor,Apparel,Young Adult,1,101,59410.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
Windows,107.78,TRANS_799999,M,Test City,Engineer,,Adult,1,101,105619.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
X11,153.24,TRANS_661895,F,Test City,Teacher,,Adult,1,101,46712.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,492.44,TRANS_777274,F,New York,Lawyer,Groceries,Young Adult,1,101,1744693.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,306.97,TRANS_983140,M,Chicago,Nurse,Electronics,Young Adult,1,101,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,79.99,TRANS_560569,F,Test City,Teacher,Entertainment,Adult,3,101,10220.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,437.58,TRANS_844671,F,Test City,Engineer,Travel,Adult,2,101,249578.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,408.64,TRANS_308222,F,Test City,Clerk,Apparel,Adult,6,101,144177.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,395.99,TRANS_848639,F,Houston,Clerk,Travel,Adult,1,101,1927713.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,285.37,TRANS_400169,F,Houston,Doctor,Apparel,Young Adult,1,101,10831700.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,336.63,TRANS_954978,M,Phoenix,Doctor,Apparel,Young Adult,2,101,9532011.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,162.99,TRANS_612429,F,Test City,Teacher,Electronics,Middle Age,2,101,70274.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,222.52,TRANS_791958,F,Test City,Lawyer,Entertainment,Middle Age,1,101,160711.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,135.56,TRANS_873630,F,Test City,Doctor,Electronics,Middle Age,1,101,218577.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
other,103.01,TRANS_198907,F,Test City,Engineer,Travel,Adult,1,101,96770.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
macOS,416.36,TRANS_854506,F,New York,Clerk,Electronics,Young Adult,1,101,699772.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
other,481.12,TRANS_283293,F,Test City,Clerk,Electronics,Adult,1,101,218996.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,253.45,TRANS_763186,F,Test City,Clerk,Entertainment,Middle Age,4,101,141329.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,54.46,TRANS_139214,M,Test City,Lawyer,Apparel,Young Adult,1,101,25312.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,405.51,TRANS_240207,F,Test City,Teacher,Groceries,Middle Age,1,101,92781.0,0.7818314824680298,0.6234898018587336,0.0,1.0
Linux,189.31,TRANS_684000,F,Test City,Clerk,Apparel,Adult,3,101,372384.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Windows,20.52,TRANS_708962,M,Test City,Teacher,Electronics,Adult,3,101,227897.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,471.42,TRANS_202922,F,Los Angeles,Teacher,Apparel,Middle Age,1,101,474542.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,88.69,TRANS_727763,F,Test City,Lawyer,Apparel,Young Adult,1,101,130140.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
macOS,152.51,TRANS_463029,F,Test City,Lawyer,Groceries,Middle Age,1,101,201088.0,0.0,1.0,0.0,1.0
macOS,375.11,TRANS_940707,F,New York,Clerk,Apparel,Adult,1,101,132161.0,0.0,1.0,1.2246467991473532e-16,-1.0
,356.38,TRANS_556578,M,Los Angeles,Engineer,Apparel,Middle Age,1,101,46154.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,66.31,TRANS_432296,M,Houston,Clerk,Apparel,Adult,1,101,4788487.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
macOS,491.54,TRANS_746797,F,Test City,Clerk,Travel,Middle Age,2,101,42303.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Linux,370.27,TRANS_795970,F,Test City,Doctor,Electronics,Young Adult,1,101,791674.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Windows,319.18,TRANS_582204,F,Test City,Lawyer,Electronics,Middle Age,5,101,56337.0,0.0,1.0,0.0,1.0
macOS,113.36,TRANS_535097,F,Phoenix,Doctor,Apparel,Adult,1,101,353675.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
other,271.13,TRANS_615882,F,Los Angeles,Clerk,Apparel,Adult,2,101,2175806.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,299.54,TRANS_123084,M,Test City,Teacher,Travel,Young Adult,4,101,38147.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,312.35,TRANS_853705,M,Test City,Lawyer,Groceries,Middle Age,2,101,102762.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Windows,20.67,TRANS_509323,M,Phoenix,Doctor,Travel,Young Adult,1,101,87019.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,337.04,TRANS_699710,F,Los Angeles,Engineer,Travel,Adult,1,101,773077.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,289.65,TRANS_136237,F,Test City,Lawyer,Apparel,Young Adult,7,101,160713.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
X11,209.96,TRANS_919336,F,Test City,Doctor,Groceries,Adult,1,101,156744.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,17.18,TRANS_316574,F,Test City,Doctor,Apparel,Middle Age,2,101,27141.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,475.83,TRANS_404529,F,Test City,Lawyer,Electronics,Young Adult,2,101,454419.0,0.0,1.0,0.0,1.0
,7.72,TRANS_602331,F,Test City,Lawyer,Entertainment,Adult,2,101,141366.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,10.64,TRANS_618945,M,Los Angeles,Artist,Entertainment,Middle Age,1,101,1319535.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
X11,432.46,TRANS_976715,M,Phoenix,Nurse,Apparel,Adult,1,101,491377.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
other,45.56,TRANS_322184,F,Houston,Doctor,Groceries,Middle Age,1,95,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,464.11,TRANS_241275,M,Houston,Doctor,Apparel,Adult,1,101,1606174.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,185.42,TRANS_107031,M,Test City,Lawyer,Electronics,Middle Age,2,101,559250.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
other,29.93,TRANS_702266,F,Test City,Lawyer,Groceries,Middle Age,2,101,129590.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Windows,385.69,TRANS_152866,F,Chicago,Lawyer,Electronics,Adult,1,101,340872.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
other,106.6,TRANS_631711,M,Test City,Lawyer,Travel,Adult,4,101,205419.0,0.7818314824680298,0.6234898018587336,0.0,1.0
X11,299.05,TRANS_482820,F,Test City,Lawyer,Travel,Young Adult,3,101,65852.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,232.91,TRANS_821074,M,Test City,Lawyer,Electronics,Adult,1,101,34974.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,379.68,TRANS_149230,F,Houston,Teacher,Apparel,Middle Age,1,101,263649.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Windows,5.74,TRANS_597864,F,Test City,Lawyer,Travel,Middle Age,1,101,37302.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,58.08,TRANS_733546,F,Test City,Engineer,Apparel,Middle Age,2,101,102029.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,227.52,TRANS_778144,F,Test City,Clerk,Apparel,Young Adult,3,101,31855.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
Windows,42.9,TRANS_810383,F,Test City,Doctor,Electronics,Middle Age,1,101,25331.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,385.39,TRANS_752451,F,Test City,Teacher,Electronics,Middle Age,1,101,542679.0,0.0,1.0,0.0,1.0
,338.84,TRANS_615280,M,Test City,Teacher,Travel,Middle Age,1,101,121975.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Linux,63.46,TRANS_537264,M,Test City,Clerk,Electronics,Middle Age,1,101,41272.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
X11,353.23,TRANS_737318,M,Test City,Teacher,Travel,Young Adult,1,101,231256.0,0.0,1.0,1.0,6.123233995736766e-17
X11,111.59,TRANS_561609,F,Test City,Engineer,Groceries,Adult,2,101,603100.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
Linux,431.47,TRANS_488837,F,Test City,Teacher,Apparel,Young Adult,1,101,16503.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,286.03,TRANS_287715,M,Phoenix,Artist,Electronics,Adult,1,96,263583.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Linux,210.63,TRANS_445351,M,Test City,Engineer,Apparel,Adult,1,101,113718.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,222.94,TRANS_537298,F,Test City,Lawyer,Apparel,Middle Age,1,101,324172.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,251.81,TRANS_536901,M,Test City,Doctor,Entertainment,Adult,1,101,180782.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,388.69,TRANS_888637,F,Test City,Doctor,Apparel,Middle Age,2,101,176302.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
other,106.93,TRANS_407824,M,Test City,Doctor,Groceries,Adult,1,101,781.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,322.09,TRANS_111537,F,Test City,Doctor,Groceries,Middle Age,1,101,83834.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,294.37,TRANS_819338,F,Test City,Engineer,Groceries,Adult,3,101,85983.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,178.43,TRANS_125558,F,Test City,Teacher,Travel,Adult,4,101,143508.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,48.52,TRANS_868417,M,Test City,Engineer,Travel,Young Adult,3,101,85661.0,0.0,1.0,0.0,1.0
,266.51,TRANS_551731,M,Houston,Artist,Apparel,Young Adult,1,101,6414094.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,383.39,TRANS_422638,M,Phoenix,Doctor,Entertainment,Young Adult,1,101,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,391.56,TRANS_494234,M,Test City,Clerk,Electronics,Middle Age,1,101,82248.0,0.7818314824680298,0.6234898018587336,0.0,1.0
macOS,300.27,TRANS_868840,F,Test City,Doctor,Electronics,Middle Age,1,101,305440.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,457.8,TRANS_688564,M,Test City,Doctor,Groceries,Adult,3,101,121717.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,127.54,TRANS_426406,F,Test City,Teacher,,Adult,1,101,70157.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,430.96,TRANS_765509,F,Test City,Engineer,Groceries,Adult,1,101,24320.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,63.53,TRANS_227614,F,Test City,Clerk,Travel,Young Adult,2,101,150326.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,496.3,TRANS_267906,M,Test City,Clerk,Electronics,Middle Age,4,101,81278.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,241.73,TRANS_314450,F,Chicago,Nurse,Groceries,Adult,1,101,1698786.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,309.33,TRANS_456700,M,Test City,Lawyer,Groceries,Young Adult,1,101,375548.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,25.76,TRANS_609655,F,Houston,Lawyer,Apparel,Adult,1,101,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,43.44,TRANS_838243,M,Houston,Artist,Apparel,Adult,1,101,8431506.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,98.95,TRANS_704887,F,Phoenix,Teacher,Apparel,Young Adult,2,101,3853878.0,0.0,1.0,1.2246467991473532e-16,-1.0
,122.54,TRANS_863963,M,Test City,Engineer,Travel,Middle Age,3,101,61842.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Windows,194.7,TRANS_371461,M,Test City,Lawyer,Travel,Young Adult,1,101,178227.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
macOS,106.0,TRANS_104210,M,Test City,Engineer,Groceries,Adult,3,101,292348.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Windows,88.87,TRANS_930207,M,Phoenix,Engineer,Electronics,Young Adult,1,101,2398591.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,68.42,TRANS_870989,M,Test City,Lawyer,Entertainment,Adult,1,101,35164.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
Windows,167.92,TRANS_803291,F,Chicago,Nurse,Groceries,Adult,1,101,1994644.0,0.0,1.0,-1.0,-1.8369701987210297e-16
other,48.82,TRANS_972936,M,Test City,Doctor,Entertainment,Adult,2,101,87537.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,417.01,TRANS_643496,M,Test City,Engineer,Entertainment,Middle Age,1,101,71094.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,472.18,TRANS_382873,F,Test City,Doctor,Travel,Middle Age,1,101,371061.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
Windows,455.64,TRANS_914198,F,Test City,Teacher,Entertainment,Young Adult,2,101,178895.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Linux,98.34,TRANS_850870,M,Test City,Teacher,Groceries,Middle Age,1,101,387107.0,0.0,1.0,0.0,1.0
macOS,100.34,TRANS_770023,F,Chicago,Nurse,Electronics,Middle Age,1,101,2408914.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,460.46,TRANS_707778,F,Houston,Artist,Apparel,Adult,1,101,4734059.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,88.22,TRANS_123137,M,Phoenix,Doctor,Apparel,Adult,1,101,1456336.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,262.16,TRANS_595154,F,Test City,Doctor,Apparel,Adult,3,101,13995.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,332.7,TRANS_211037,F,Houston,Artist,Electronics,Adult,1,101,4256413.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
X11,68.42,TRANS_815524,F,Test City,Engineer,Apparel,Middle Age,3,101,65997.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,299.41,TRANS_201636,M,Test City,Doctor,Groceries,Adult,4,101,121860.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,333.76,TRANS_790883,M,Houston,Artist,Apparel,Adult,1,101,986985.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,422.75,TRANS_804188,M,Test City,Engineer,Apparel,Middle Age,2,101,51492.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,231.35,TRANS_428308,M,Test City,Teacher,Travel,Middle Age,1,101,10604.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,484.16,TRANS_265239,M,Test City,Clerk,Electronics,Young Adult,2,101,7272.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,292.11,TRANS_349910,F,Houston,Teacher,Apparel,Young Adult,1,101,116230.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
Windows,38.2,TRANS_102120,F,New York,Teacher,Electronics,Adult,1,101,2217906.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
other,433.84,TRANS_966838,F,Test City,Doctor,Groceries,Adult,2,101,100488.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,397.99,TRANS_487757,F,Houston,Lawyer,Travel,Young Adult,1,101,0.0,0.0,1.0,0.0,1.0
X11,303.94,TRANS_558327,F,New York,Teacher,Apparel,Young Adult,1,101,618540.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,95.79,TRANS_203591,F,Test City,Engineer,Electronics,Middle Age,2,101,55637.0,0.0,1.0,-1.0,-1.8369701987210297e-16
